Kommunenr;Kommune;KretsID;Krets;Parti;ForhåndsStemmer;Stemmer;ProsentAndel;EndringStemmer11;EndringFordeling11;EndringStemmer09;EndringFordeling09
0301;Oslo;0905;Veitvet skole;SP;0;10;0,7;-12;-0,3;-12;-0,2
0301;Oslo;0905;Veitvet skole;KRF;0;22;1,6;-16;-0,2;-29;-0,6
0301;Oslo;0905;Veitvet skole;V;0;55;4,1;-9;0,9;14;2,3
0301;Oslo;0905;Veitvet skole;H;0;216;16,1;-224;-5,7;-60;3,7
0301;Oslo;0905;Veitvet skole;FRP;0;217;16,1;-13;4,8;-312;-7,5
0301;Oslo;0905;Veitvet skole;MDG;0;33;2,5;11;1,4;26;2,1
0301;Oslo;0905;Veitvet skole;KRISTNE;0;3;0,2;3;0,2;3;0,2
0301;Oslo;0905;Veitvet skole;RØDT;0;85;6,3;-4;1,9;-68;-0,5
0301;Oslo;0905;Veitvet skole;DLF;0;0;0;-1;0;-1;0
0301;Oslo;0905;Veitvet skole;KSP;0;0;0;-1;0;-4;-0,2
0301;Oslo;0905;Veitvet skole;KYST;0;0;0;-3;-0,1;0;0
0301;Oslo;0905;Veitvet skole;PIR;0;9;0,7;9;0,7;9;0,7
0301;Oslo;0905;Veitvet skole;DEMN;0;2;0,1;1;0,1;2;0,1
0301;Oslo;0905;Veitvet skole;PP;0;7;0,5;-6;-0,1;-1;0,2
0301;Oslo;0905;Veitvet skole;SFP;0;1;0,1;1;0,1;0;0
0301;Oslo;0905;Veitvet skole;NKP;0;0;0;-5;-0,2;-4;-0,2
0301;Oslo;0905;Veitvet skole;Andre2;0;0;0;0;0;-5;-0,2
0301;Oslo;1001;Rødtvet skole;A;0;554;40,3;-203;-6,3;-180;-3,1
0301;Oslo;1001;Rødtvet skole;SV;0;74;5,4;1;0,9;-37;-1,2
0301;Oslo;1001;Rødtvet skole;SP;0;14;1;3;0,3;3;0,4
0301;Oslo;1001;Rødtvet skole;KRF;0;36;2,6;3;0,6;-19;-0,6
0301;Oslo;1001;Rødtvet skole;V;0;67;4,9;0;0,8;25;2,4
0301;Oslo;1001;Rødtvet skole;H;0;269;19,6;-117;-4,2;72;7,9
0301;Oslo;1001;Rødtvet skole;FRP;0;228;16,6;46;5,4;-186;-7,9
0301;Oslo;1001;Rødtvet skole;MDG;0;36;2,6;19;1,6;28;2,1
0301;Oslo;1001;Rødtvet skole;KRISTNE;0;5;0,4;5;0,4;5;0,4
0301;Oslo;1001;Rødtvet skole;PP;0;11;0,8;2;0,2;3;0,3
0301;Oslo;1001;Rødtvet skole;PIR;0;3;0,2;3;0,2;3;0,2
0301;Oslo;1001;Rødtvet skole;NKP;0;1;0,1;0;0;0;0
0301;Oslo;1001;Rødtvet skole;SFP;0;1;0,1;1;0,1;-1;0
0301;Oslo;1001;Rødtvet skole;DLF;0;0;0;0;0;-1;-0,1
0301;Oslo;1001;Rødtvet skole;DEMN;0;0;0;-3;-0,2;0;0
0301;Oslo;1001;Rødtvet skole;RØDT;0;72;5,2;-5;0,5;-26;-0,6
0301;Oslo;1001;Rødtvet skole;KYST;0;2;0,1;-4;-0,2;0;0
0301;Oslo;1001;Rødtvet skole;KSP;0;1;0,1;-1;-0,1;-1;0
0301;Oslo;1001;Rødtvet skole;Andre2;0;0;0;0;0;-3;-0,2
0301;Oslo;1002;Nordtvet skole;A;0;1206;46;-381;-4,5;-469;-2,7
0301;Oslo;1002;Nordtvet skole;SV;0;111;4,2;-45;-0,7;-123;-2,6
0301;Oslo;1002;Nordtvet skole;SP;0;23;0,9;12;0,5;-17;-0,3
0301;Oslo;1002;Nordtvet skole;KRF;0;52;2;-12;-0,1;-12;0,1
0301;Oslo;1002;Nordtvet skole;V;0;109;4,2;-11;0,3;22;1,6
0301;Oslo;1002;Nordtvet skole;H;0;469;17,9;-224;-4,1;101;7,2
0301;Oslo;1002;Nordtvet skole;FRP;0;421;16,1;95;5,7;-316;-5,4
0301;Oslo;1002;Nordtvet skole;MDG;0;55;2,1;20;1;43;1,8
0301;Oslo;1002;Nordtvet skole;SFP;0;1;0;1;0;1;0
0301;Oslo;1002;Nordtvet skole;PP;0;24;0,9;10;0,5;-1;0,2
0301;Oslo;1002;Nordtvet skole;PIR;0;8;0,3;8;0,3;8;0,3
0301;Oslo;1002;Nordtvet skole;NKP;0;3;0,1;1;0,1;0;0
0301;Oslo;1002;Nordtvet skole;KSP;0;1;0;-1;0;-2;0
0301;Oslo;1002;Nordtvet skole;KRISTNE;0;10;0,4;10;0,4;10;0,4
0301;Oslo;1002;Nordtvet skole;DLF;0;1;0;-1;0;-1;0
0301;Oslo;1002;Nordtvet skole;DEMN;0;0;0;-3;-0,1;0;0
0301;Oslo;1002;Nordtvet skole;RØDT;0;124;4,7;-3;0,7;-58;-0,6
0301;Oslo;1002;Nordtvet skole;KYST;0;2;0,1;1;0;0;0
0301;Oslo;1002;Nordtvet skole;Andre2;0;0;0;0;0;-4;-0,1
0301;Oslo;1003;Ammerud skole;A;0;1151;45,8;-768;-5;-648;0,3
0301;Oslo;1003;Ammerud skole;SV;0;139;5,5;-48;0,6;-151;-1,8
0301;Oslo;1003;Ammerud skole;SP;0;17;0,7;-6;0,1;-5;0,1
0301;Oslo;1003;Ammerud skole;KRF;0;36;1,4;-18;0;-34;-0,3
0301;Oslo;1003;Ammerud skole;V;0;124;4,9;-56;0,2;13;2,1
0301;Oslo;1003;Ammerud skole;H;0;446;17,8;-388;-4,3;-5;6,4
0301;Oslo;1003;Ammerud skole;FRP;0;333;13,3;-16;4;-530;-8,6
0301;Oslo;1003;Ammerud skole;MDG;0;77;3,1;44;2,2;67;2,8
0301;Oslo;1003;Ammerud skole;KSP;0;3;0,1;2;0,1;-2;0
0301;Oslo;1003;Ammerud skole;KYST;0;1;0;-1;0;-4;-0,1
0301;Oslo;1003;Ammerud skole;PIR;0;13;0,5;13;0,5;13;0,5
0301;Oslo;1003;Ammerud skole;PP;0;8;0,3;-12;-0,2;-16;-0,3
0301;Oslo;1003;Ammerud skole;KRISTNE;0;11;0,4;11;0,4;11;0,4
0301;Oslo;1003;Ammerud skole;SFP;0;0;0;0;0;-1;0
0301;Oslo;1003;Ammerud skole;DLF;0;4;0,2;1;0,1;4;0,2
0301;Oslo;1003;Ammerud skole;DEMN;0;1;0;-3;-0,1;1;0
0301;Oslo;1003;Ammerud skole;RØDT;0;145;5,8;-16;1,5;-149;-1,7
0301;Oslo;1003;Ammerud skole;NKP;0;2;0,1;-3;-0,1;1;0,1
0301;Oslo;1003;Ammerud skole;Andre2;0;0;0;0;0;-7;-0,2
0301;Oslo;1004;Tiurleiken skole;A;0;1002;49,3;-459;-4,9;-501;-1,8
0301;Oslo;1004;Tiurleiken skole;SV;0;86;4,2;-32;-0,1;-145;-3,6
0301;Oslo;1004;Tiurleiken skole;SP;0;15;0,7;0;0,2;-1;0,2
0301;Oslo;1004;Tiurleiken skole;KRF;0;57;2,8;-9;0,4;-16;0,3
0301;Oslo;1004;Tiurleiken skole;V;0;63;3,1;-18;0,1;9;1,3
0301;Oslo;1004;Tiurleiken skole;H;0;266;13,1;-196;-4,1;46;5,6
0301;Oslo;1004;Tiurleiken skole;FRP;0;366;18;58;6,6;-288;-4,2
0301;Oslo;1004;Tiurleiken skole;MDG;0;50;2,5;25;1,5;39;2,1
0301;Oslo;1004;Tiurleiken skole;RØDT;0;88;4,3;-19;0,4;-38;0
0301;Oslo;1004;Tiurleiken skole;DLF;0;1;0;-1;0;0;0
0301;Oslo;1004;Tiurleiken skole;NKP;0;1;0;1;0;1;0
0301;Oslo;1004;Tiurleiken skole;KRISTNE;0;7;0,3;7;0,3;7;0,3
0301;Oslo;1004;Tiurleiken skole;KSP;0;2;0,1;-7;-0,2;-4;-0,1
0301;Oslo;1004;Tiurleiken skole;KYST;0;2;0,1;-1;0;-4;-0,1
0301;Oslo;1004;Tiurleiken skole;SFP;0;1;0;1;0;0;0
0301;Oslo;1004;Tiurleiken skole;PP;0;13;0,6;-18;-0,5;-19;-0,4
0301;Oslo;1004;Tiurleiken skole;PIR;0;11;0,5;11;0,5;11;0,5
0301;Oslo;1004;Tiurleiken skole;DEMN;0;1;0;-4;-0,1;1;0
0301;Oslo;1004;Tiurleiken skole;Andre2;0;0;0;0;0;-4;-0,1
0301;Oslo;1101;Tokerud skole;A;0;874;47,7;-322;-2,5;-385;1,7
0301;Oslo;1101;Tokerud skole;SV;0;97;5,3;-25;0,2;-116;-2,5
0301;Oslo;1101;Tokerud skole;SP;0;7;0,4;-3;0;-10;-0,2
0301;Oslo;1101;Tokerud skole;KRF;0;46;2,5;-11;0,1;-15;0,3
0301;Oslo;1101;Tokerud skole;V;0;57;3,1;2;0,8;11;1,4
0301;Oslo;1101;Tokerud skole;H;0;292;15,9;-241;-6,4;54;7,2
0301;Oslo;1101;Tokerud skole;FRP;0;342;18,7;46;6,2;-382;-7,8
0301;Oslo;1101;Tokerud skole;MDG;0;39;2,1;23;1,5;32;1,9
0301;Oslo;1101;Tokerud skole;KSP;0;1;0,1;0;0;-6;-0,2
0301;Oslo;1101;Tokerud skole;DEMN;0;2;0,1;0;0;2;0,1
0301;Oslo;1101;Tokerud skole;RØDT;0;46;2,5;-21;-0,3;-83;-2,2
0301;Oslo;1101;Tokerud skole;KRISTNE;0;8;0,4;8;0,4;8;0,4
0301;Oslo;1101;Tokerud skole;KYST;0;2;0,1;2;0,1;1;0,1
0301;Oslo;1101;Tokerud skole;NKP;0;0;0;-3;-0,1;-3;-0,1
0301;Oslo;1101;Tokerud skole;PIR;0;4;0,2;4;0,2;4;0,2
0301;Oslo;1101;Tokerud skole;PP;0;14;0,8;-7;-0,1;-7;0
0301;Oslo;1101;Tokerud skole;SFP;0;0;0;0;0;-1;0
0301;Oslo;1101;Tokerud skole;DLF;0;2;0,1;-1;0;0;0
0301;Oslo;1101;Tokerud skole;Andre2;0;0;0;0;0;-8;-0,3
0301;Oslo;1102;Stovner videregående skole;A;0;1057;52,2;-78;-6;191;7,4
0301;Oslo;1102;Stovner videregående skole;SV;0;84;4,1;-4;-0,4;-101;-5,4
0301;Oslo;1102;Stovner videregående skole;SP;0;12;0,6;-8;-0,4;1;0
0301;Oslo;1102;Stovner videregående skole;KRF;0;35;1,7;-1;-0,1;-10;-0,6
0301;Oslo;1102;Stovner videregående skole;V;0;69;3,4;29;1,4;34;1,6
0301;Oslo;1102;Stovner videregående skole;H;0;308;15,2;-36;-2,4;134;6,2
0301;Oslo;1102;Stovner videregående skole;FRP;0;280;13,8;67;2,9;-213;-11,6
0301;Oslo;1102;Stovner videregående skole;MDG;0;38;1,9;27;1,3;35;1,7
0301;Oslo;1102;Stovner videregående skole;SFP;0;0;0;0;0;0;0
0301;Oslo;1102;Stovner videregående skole;PP;0;6;0,3;-7;-0,4;-8;-0,4
0301;Oslo;1102;Stovner videregående skole;NKP;0;4;0,2;2;0,1;3;0,1
0301;Oslo;1102;Stovner videregående skole;KYST;0;1;0;-1;-0,1;0;0
0301;Oslo;1102;Stovner videregående skole;KRISTNE;0;3;0,1;3;0,1;3;0,1
0301;Oslo;1102;Stovner videregående skole;DLF;0;1;0;1;0;0;0
0301;Oslo;1102;Stovner videregående skole;PIR;0;6;0,3;6;0,3;6;0,3
0301;Oslo;1102;Stovner videregående skole;DEMN;0;2;0,1;0;0;2;0,1
0301;Oslo;1102;Stovner videregående skole;RØDT;0;118;5,8;75;3,6;23;0,9
0301;Oslo;1102;Stovner videregående skole;KSP;0;2;0,1;0;0;-1;-0,1
0301;Oslo;1102;Stovner videregående skole;Andre2;0;0;0;0;0;-9;-0,5
0301;Oslo;1103;Stovner skole;A;0;1104;43,6;-443;-3;-475;0,8
0301;Oslo;1103;Stovner skole;SV;0;96;3,8;-58;-0,8;-153;-3
0301;Oslo;1103;Stovner skole;SP;0;17;0,7;-3;0,1;-17;-0,2
0301;Oslo;1103;Stovner skole;KRF;0;67;2,6;-12;0,3;-37;-0,2
0301;Oslo;1103;Stovner skole;V;0;87;3,4;13;1,2;40;2,2
0301;Oslo;1103;Stovner skole;H;0;528;20,8;-337;-5,2;25;7,2
0301;Oslo;1103;Stovner skole;FRP;0;471;18,6;39;5,6;-500;-7,7
0301;Oslo;1103;Stovner skole;MDG;0;41;1,6;15;0,8;29;1,3
0301;Oslo;1103;Stovner skole;PIR;0;11;0,4;11;0,4;11;0,4
0301;Oslo;1103;Stovner skole;KSP;0;1;0;-2;-0,1;-3;-0,1
0301;Oslo;1103;Stovner skole;KYST;0;4;0,2;2;0,1;0;0
0301;Oslo;1103;Stovner skole;KRISTNE;0;12;0,5;12;0,5;12;0,5
0301;Oslo;1103;Stovner skole;DLF;0;3;0,1;-3;-0,1;0;0
0301;Oslo;1103;Stovner skole;DEMN;0;1;0;0;0;1;0
0301;Oslo;1103;Stovner skole;RØDT;0;73;2,9;-4;0,6;-73;-1,1
0301;Oslo;1103;Stovner skole;SFP;0;1;0;1;0;-2;0
0301;Oslo;1103;Stovner skole;PP;0;16;0,6;-15;-0,3;-5;0,1
0301;Oslo;1103;Stovner skole;NKP;0;1;0;-5;-0,1;-3;-0,1
0301;Oslo;1103;Stovner skole;Andre2;0;0;0;0;0;-10;-0,3
0301;Oslo;1104;Stig skole;A;0;687;54,4;-78;1,1;-145;1,6
0301;Oslo;1104;Stig skole;SV;0;43;3,4;-14;-0,6;-56;-2,9
0301;Oslo;1104;Stig skole;SP;0;1;0,1;-6;-0,4;-8;-0,5
0301;Oslo;1104;Stig skole;KRF;0;25;2;-5;-0,1;-18;-0,7
0301;Oslo;1104;Stig skole;V;0;34;2,7;-5;0;8;1
0301;Oslo;1104;Stig skole;H;0;216;17,1;-76;-3,2;60;7,2
0301;Oslo;1104;Stig skole;FRP;0;164;13;-9;0,9;-151;-7
0301;Oslo;1104;Stig skole;MDG;0;17;1,3;9;0,8;17;1,3
0301;Oslo;1104;Stig skole;PP;0;6;0,5;0;0,1;-3;-0,1
0301;Oslo;1104;Stig skole;PIR;0;1;0,1;1;0,1;1;0,1
0301;Oslo;1104;Stig skole;NKP;0;1;0,1;-3;-0,2;0;0
0301;Oslo;1104;Stig skole;KYST;0;2;0,2;0;0;2;0,2
0301;Oslo;1104;Stig skole;KSP;0;0;0;-2;-0,1;-2;-0,1
0301;Oslo;1104;Stig skole;SFP;0;1;0,1;1;0,1;0;0
0301;Oslo;1104;Stig skole;DEMN;0;3;0,2;0;0;3;0,2
0301;Oslo;1104;Stig skole;KRISTNE;0;12;0,9;12;0,9;12;0,9
0301;Oslo;1104;Stig skole;RØDT;0;51;4;3;0,7;-25;-0,8
0301;Oslo;1104;Stig skole;DLF;0;0;0;-1;-0,1;-1;-0,1
0301;Oslo;1104;Stig skole;Andre2;0;0;0;0;0;-7;-0,4
0301;Oslo;1105;Folkvang - Høybråten;A;0;1035;36,3;-230;-2;-380;-3,2
0301;Oslo;1105;Folkvang - Høybråten;SV;0;96;3,4;-52;-1,1;-128;-2,9
0301;Oslo;1105;Folkvang - Høybråten;SP;0;17;0,6;0;0,1;-10;-0,2
0301;Oslo;1105;Folkvang - Høybråten;KRF;0;91;3,2;7;0,6;-15;0,2
0301;Oslo;1105;Folkvang - Høybråten;V;0;112;3,9;13;0,9;13;1,2
0301;Oslo;1105;Folkvang - Høybråten;H;0;795;27,9;-344;-6,6;207;11,5
0301;Oslo;1105;Folkvang - Høybråten;FRP;0;574;20,1;136;6,9;-419;-7,6
0301;Oslo;1105;Folkvang - Høybråten;MDG;0;61;2,1;42;1,6;46;1,7
0301;Oslo;1105;Folkvang - Høybråten;DEMN;0;1;0;0;0;1;0
0301;Oslo;1105;Folkvang - Høybråten;DLF;0;0;0;-3;-0,1;-1;0
0301;Oslo;1105;Folkvang - Høybråten;KRISTNE;0;6;0,2;6;0,2;6;0,2
0301;Oslo;1105;Folkvang - Høybråten;KSP;0;1;0;-1;0;-2;0
0301;Oslo;1105;Folkvang - Høybråten;NKP;0;0;0;0;0;-1;0
0301;Oslo;1105;Folkvang - Høybråten;RØDT;0;41;1,4;-29;-0,7;-35;-0,7
0301;Oslo;1105;Folkvang - Høybråten;PIR;0;13;0,5;13;0,5;13;0,5
0301;Oslo;1105;Folkvang - Høybråten;PP;0;10;0,4;-6;-0,1;-18;-0,4
0301;Oslo;1105;Folkvang - Høybråten;SFP;0;0;0;0;0;-1;0
0301;Oslo;1105;Folkvang - Høybråten;KYST;0;0;0;0;0;-2;-0,1
0301;Oslo;1105;Folkvang - Høybråten;Andre2;0;0;0;0;0;-4;-0,1
0301;Oslo;1201;Ellingsrudåsen skole;A;0;949;44,8;-455;-6,2;-586;-6,1
0301;Oslo;1201;Ellingsrudåsen skole;SV;0;92;4,3;-43;-0,6;-120;-2,7
0301;Oslo;1201;Ellingsrudåsen skole;SP;0;17;0,8;1;0,2;-15;-0,3
0301;Oslo;1201;Ellingsrudåsen skole;KRF;0;47;2,2;3;0,6;5;0,8
0301;Oslo;1201;Ellingsrudåsen skole;V;0;100;4,7;10;1,5;32;2,5
0301;Oslo;1201;Ellingsrudåsen skole;H;0;414;19,6;-237;-4,1;104;9,3
0301;Oslo;1201;Ellingsrudåsen skole;FRP;0;351;16,6;80;6,7;-299;-5
0301;Oslo;1201;Ellingsrudåsen skole;MDG;0;46;2,2;22;1,3;39;1,9
0301;Oslo;1201;Ellingsrudåsen skole;DLF;0;2;0,1;1;0,1;2;0,1
0301;Oslo;1201;Ellingsrudåsen skole;DEMN;0;2;0,1;-3;-0,1;2;0,1
0301;Oslo;1201;Ellingsrudåsen skole;SFP;0;0;0;0;0;0;0
0301;Oslo;1201;Ellingsrudåsen skole;PP;0;13;0,6;-21;-0,6;-12;-0,2
0301;Oslo;1201;Ellingsrudåsen skole;NKP;0;1;0;-4;-0,1;-1;0
0301;Oslo;1201;Ellingsrudåsen skole;KYST;0;2;0,1;2;0,1;1;0,1
0301;Oslo;1201;Ellingsrudåsen skole;KRISTNE;0;11;0,5;11;0,5;11;0,5
0301;Oslo;1201;Ellingsrudåsen skole;KSP;0;0;0;-8;-0,3;-17;-0,6
0301;Oslo;1201;Ellingsrudåsen skole;RØDT;0;57;2,7;-8;0,3;-51;-0,9
0301;Oslo;1201;Ellingsrudåsen skole;PIR;0;13;0,6;13;0,6;13;0,6
0301;Oslo;1201;Ellingsrudåsen skole;Andre2;0;0;0;0;0;-5;-0,2
0301;Oslo;1202;Gran skole;A;0;1192;58,5;-460;1,4;-321;10,5
0301;Oslo;1202;Gran skole;SV;0;98;4,8;-58;-0,6;-229;-5,6
0301;Oslo;1202;Gran skole;SP;0;14;0,7;1;0,2;-7;0
0301;Oslo;1202;Gran skole;KRF;0;43;2,1;-25;-0,2;-48;-0,8
0301;Oslo;1202;Gran skole;V;0;57;2,8;-4;0,7;-10;0,7
0301;Oslo;1202;Gran skole;H;0;287;14,1;-225;-3,6;-8;4,7
0301;Oslo;1202;Gran skole;FRP;0;203;10;-86;0;-443;-10,6
0301;Oslo;1202;Gran skole;MDG;0;29;1,4;2;0,5;21;1,2
0301;Oslo;1202;Gran skole;DLF;0;2;0,1;2;0,1;0;0
0301;Oslo;1202;Gran skole;PP;0;21;1;-5;0,1;-4;0,2
0301;Oslo;1202;Gran skole;PIR;0;11;0,5;11;0,5;11;0,5
0301;Oslo;1202;Gran skole;DEMN;0;2;0,1;-6;-0,2;2;0,1
0301;Oslo;1202;Gran skole;SFP;0;2;0,1;2;0,1;1;0,1
0301;Oslo;1202;Gran skole;NKP;0;2;0,1;-2;0;1;0,1
0301;Oslo;1202;Gran skole;RØDT;0;58;2,8;-11;0,5;-69;-1,2
0301;Oslo;1202;Gran skole;KYST;0;1;0;1;0;-2;0
0301;Oslo;1202;Gran skole;KRISTNE;0;14;0,7;14;0,7;14;0,7
0301;Oslo;1202;Gran skole;KSP;0;0;0;-5;-0,2;-6;-0,2
0301;Oslo;1202;Gran skole;Andre2;0;0;0;0;0;-15;-0,5
0301;Oslo;1203;Furuset skole;A;0;385;45,9;-145;-4,7;-123;-0,3
0301;Oslo;1203;Furuset skole;SV;0;45;5,4;-11;0;-56;-3,8
0301;Oslo;1203;Furuset skole;SP;0;6;0,7;-4;-0,2;-1;0,1
0301;Oslo;1203;Furuset skole;KRF;0;20;2,4;2;0,7;-9;-0,3
0301;Oslo;1203;Furuset skole;V;0;37;4,4;10;1,8;11;2
0301;Oslo;1203;Furuset skole;H;0;192;22,9;-58;-1;68;11,6
0301;Oslo;1203;Furuset skole;FRP;0;110;13,1;1;2,7;-128;-8,5
0301;Oslo;1203;Furuset skole;MDG;0;16;1,9;11;1,4;16;1,9
0301;Oslo;1203;Furuset skole;PIR;0;2;0,2;2;0,2;2;0,2
0301;Oslo;1203;Furuset skole;PP;0;2;0,2;-3;-0,2;-4;-0,3
0301;Oslo;1203;Furuset skole;RØDT;0;21;2,5;-15;-0,9;-23;-1,5
0301;Oslo;1203;Furuset skole;DEMN;0;0;0;0;0;0;0
0301;Oslo;1203;Furuset skole;DLF;0;2;0,2;1;0,1;1;0,1
0301;Oslo;1203;Furuset skole;KRISTNE;0;1;0,1;1;0,1;1;0,1
0301;Oslo;1203;Furuset skole;KSP;0;0;0;0;0;-2;-0,2
0301;Oslo;1203;Furuset skole;SFP;0;0;0;0;0;0;0
0301;Oslo;1203;Furuset skole;NKP;0;0;0;0;0;0;0
0301;Oslo;1203;Furuset skole;KYST;0;0;0;-1;-0,1;0;0
0301;Oslo;1203;Furuset skole;Andre2;0;0;0;0;0;-13;-1,2
0301;Oslo;1204;Lindeberg skole;A;0;1240;51;-438;-3,4;-282;3,7
0301;Oslo;1204;Lindeberg skole;SV;0;170;7;-36;0,3;-185;-4
0301;Oslo;1204;Lindeberg skole;SP;0;22;0,9;4;0,3;-8;0
0301;Oslo;1204;Lindeberg skole;KRF;0;59;2,4;-9;0,2;-26;-0,2
0301;Oslo;1204;Lindeberg skole;V;0;88;3,6;-33;-0,3;-2;0,8
0301;Oslo;1204;Lindeberg skole;H;0;407;16,7;-181;-2,3;74;6,4
0301;Oslo;1204;Lindeberg skole;FRP;0;316;13;50;4,4;-321;-6,8
0301;Oslo;1204;Lindeberg skole;MDG;0;53;2,2;25;1,3;41;1,8
0301;Oslo;1204;Lindeberg skole;DEMN;0;1;0;-5;-0,2;1;0
0301;Oslo;1204;Lindeberg skole;KYST;0;0;0;-3;-0,1;-4;-0,1
0301;Oslo;1204;Lindeberg skole;KRISTNE;0;7;0,3;7;0,3;7;0,3
0301;Oslo;1204;Lindeberg skole;KSP;0;0;0;-4;-0,1;-2;-0,1
0301;Oslo;1204;Lindeberg skole;PP;0;8;0,3;-7;-0,2;-11;-0,3
0301;Oslo;1204;Lindeberg skole;NKP;0;1;0;0;0;0;0
0301;Oslo;1204;Lindeberg skole;PIR;0;6;0,2;6;0,2;6;0,2
0301;Oslo;1204;Lindeberg skole;RØDT;0;53;2,2;-28;-0,4;-64;-1,5
0301;Oslo;1204;Lindeberg skole;SFP;0;1;0;1;0;-2;-0,1
0301;Oslo;1204;Lindeberg skole;DLF;0;1;0;0;0;0;0
0301;Oslo;1204;Lindeberg skole;Andre2;0;0;0;0;0;-11;-0,3
0301;Oslo;1205;Haugerudhallen;A;0;1062;45,8;-707;-4,3;-653;1
0301;Oslo;1205;Haugerudhallen;SV;0;154;6,6;-46;1;-211;-2,9
0301;Oslo;1205;Haugerudhallen;SP;0;18;0,8;-13;-0,1;-17;-0,1
0301;Oslo;1205;Haugerudhallen;KRF;0;73;3,1;-24;0,4;-41;0,2
0301;Oslo;1205;Haugerudhallen;V;0;89;3,8;-50;-0,1;-26;0,8
0301;Oslo;1205;Haugerudhallen;H;0;439;18,9;-313;-2,4;22;8
0301;Oslo;1205;Haugerudhallen;FRP;0;329;14,2;-38;3,8;-515;-7,9
0301;Oslo;1205;Haugerudhallen;MDG;0;57;2,5;13;1,2;38;2
0301;Oslo;1205;Haugerudhallen;DEMN;0;5;0,2;1;0,1;5;0,2
0301;Oslo;1205;Haugerudhallen;KSP;0;2;0,1;-2;0;-6;-0,1
0301;Oslo;1205;Haugerudhallen;KRISTNE;0;5;0,2;5;0,2;5;0,2
0301;Oslo;1205;Haugerudhallen;DLF;0;0;0;0;0;0;0
0301;Oslo;1205;Haugerudhallen;NKP;0;2;0,1;-1;0;1;0,1
0301;Oslo;1205;Haugerudhallen;PIR;0;6;0,3;6;0,3;6;0,3
0301;Oslo;1205;Haugerudhallen;PP;0;13;0,6;-13;-0,2;-21;-0,3
0301;Oslo;1205;Haugerudhallen;SFP;0;0;0;0;0;-4;-0,1
0301;Oslo;1205;Haugerudhallen;RØDT;0;65;2,8;-26;0,2;-65;-0,6
0301;Oslo;1205;Haugerudhallen;KYST;0;0;0;-4;-0,1;-4;-0,1
0301;Oslo;1205;Haugerudhallen;Andre2;0;0;0;0;0;-21;-0,5
0301;Oslo;1206;Hellerud videregående skole;A;0;1013;40,8;-778;-1,5;-951;-1,9
0301;Oslo;1206;Hellerud videregående skole;SV;0;133;5,4;-36;1,4;-221;-2,3
0301;Oslo;1206;Hellerud videregående skole;SP;0;17;0,7;0;0,3;-17;-0,1
0301;Oslo;1206;Hellerud videregående skole;KRF;0;62;2,5;-36;0,2;-53;0
0301;Oslo;1206;Hellerud videregående skole;V;0;135;5,4;-63;0,8;-36;1,7
0301;Oslo;1206;Hellerud videregående skole;H;0;551;22,2;-675;-6,8;-143;7,1
0301;Oslo;1206;Hellerud videregående skole;FRP;0;357;14,4;-153;2,3;-696;-8,5
0301;Oslo;1206;Hellerud videregående skole;MDG;0;99;4;40;2,6;87;3,7
0301;Oslo;1206;Hellerud videregående skole;RØDT;0;69;2,8;-53;-0,1;-76;-0,4
0301;Oslo;1206;Hellerud videregående skole;KRISTNE;0;11;0,4;11;0,4;11;0,4
0301;Oslo;1206;Hellerud videregående skole;DEMN;0;3;0,1;1;0,1;3;0,1
0301;Oslo;1206;Hellerud videregående skole;DLF;0;1;0;-2;0;1;0
0301;Oslo;1206;Hellerud videregående skole;KSP;0;1;0;-1;0;-1;0
0301;Oslo;1206;Hellerud videregående skole;NKP;0;1;0;-3;-0,1;-2;0
0301;Oslo;1206;Hellerud videregående skole;PIR;0;6;0,2;6;0,2;6;0,2
0301;Oslo;1206;Hellerud videregående skole;PP;0;20;0,8;-7;0,2;-18;0
0301;Oslo;1206;Hellerud videregående skole;SFP;0;0;0;0;0;-2;0
0301;Oslo;1206;Hellerud videregående skole;KYST;0;2;0,1;-1;0;-2;0
0301;Oslo;1206;Hellerud videregående skole;Andre2;0;0;0;0;0;-8;-0,2
0301;Oslo;1207;Bryn skole;A;0;726;40,8;-370;-4,6;-432;-2,3
0301;Oslo;1207;Bryn skole;SV;0;88;4,9;-26;0,2;-145;-3,7
0301;Oslo;1207;Bryn skole;SP;0;18;1;2;0,3;-15;-0,2
0301;Oslo;1207;Bryn skole;KRF;0;45;2,5;-65;-2;-60;-1,4
0301;Oslo;1207;Bryn skole;V;0;105;5,9;-21;0,7;-17;1,4
0301;Oslo;1207;Bryn skole;H;0;369;20,7;-226;-3,9;13;7,5
0301;Oslo;1207;Bryn skole;FRP;0;272;15,3;35;5,5;-256;-4,4
0301;Oslo;1207;Bryn skole;MDG;0;66;3,7;39;2,6;56;3,3
0301;Oslo;1207;Bryn skole;KRISTNE;0;9;0,5;9;0,5;9;0,5
0301;Oslo;1207;Bryn skole;SFP;0;0;0;0;0;-2;-0,1
0301;Oslo;1207;Bryn skole;PP;0;11;0,6;3;0,3;-3;0,1
